State,District,Reservoir Name,Agency Name,Date,FRL,Live Cap FRL,Level,Current Live Storage
Maharashtra,Pune,Thokarwadi,CWC,2022-08-17,667.14,0.353,664.1,0.2701
Maharashtra,Pune,Thokarwadi,CWC,2022-08-18,667.14,0.353,664.22,0.2733
Maharashtra,Pune,Thokarwadi,CWC,2022-08-19,667.14,0.353,664.31,0.2756
Maharashtra,Pune,Thokarwadi,CWC,2022-08-20,667.14,0.353,664.4,0.2779
Maharashtra,Pune,Thokarwadi,CWC,2022-08-21,667.14,0.353,664.53,0.2809
Maharashtra,Pune,Thokarwadi,CWC,2022-08-22,667.14,0.353,664.62,0.2832
Maharashtra,Pune,Thokarwadi,CWC,2022-08-23,667.14,0.353,664.74,0.2862
Maharashtra,Pune,Thokarwadi,CWC,2022-08-24,667.14,0.353,664.86,0.2896
Maharashtra,Pune,Thokarwadi,CWC,2022-08-25,667.14,0.353,664.98,0.2927
Maharashtra,Pune,Thokarwadi,CWC,2022-08-26,667.14,0.353,665.01,0.2935
Maharashtra,Pune,Thokarwadi,CWC,2022-08-27,667.14,0.353,665.08,0.2951
Maharashtra,Pune,Thokarwadi,CWC,2022-08-28,667.14,0.353,665.11,0.2959
Maharashtra,Pune,Thokarwadi,CWC,2022-08-29,667.14,0.353,665.14,0.2967
Maharashtra,Pune,Thokarwadi,CWC,2022-08-30,667.14,0.353,665.14,0.2967
Maharashtra,Pune,Thokarwadi,CWC,2022-08-31,667.14,0.353,665.17,0.2975
Maharashtra,Pune,Thokarwadi,CWC,2022-09-01,667.14,0.353,665.17,0.2975
Maharashtra,Pune,Thokarwadi,CWC,2022-09-02,667.14,0.353,665.2,0.2982
Maharashtra,Pune,Thokarwadi,CWC,2022-09-03,667.14,0.353,665.17,0.2975
Maharashtra,Pune,Thokarwadi,CWC,2022-09-04,667.14,0.353,665.17,0.2975
Maharashtra,Pune,Thokarwadi,CWC,2022-09-05,667.14,0.353,665.17,0.2975
Maharashtra,Pune,Thokarwadi,CWC,2022-09-06,667.14,0.353,665.2,0.2982
Maharashtra,Pune,Thokarwadi,CWC,2022-09-07,667.14,0.353,665.23,0.299
Maharashtra,Pune,Thokarwadi,CWC,2022-09-08,667.14,0.353,665.47,0.3057
Maharashtra,Pune,Thokarwadi,CWC,2022-09-09,667.14,0.353,665.62,0.3097
Maharashtra,Pune,Thokarwadi,CWC,2022-09-10,667.14,0.353,665.65,0.3106
Maharashtra,Pune,Thokarwadi,CWC,2022-09-11,667.14,0.353,665.68,0.3114
Maharashtra,Pune,Thokarwadi,CWC,2022-09-12,667.14,0.353,665.78,0.3138
Maharashtra,Pune,Thokarwadi,CWC,2022-09-13,667.14,0.353,665.78,0.3138
Maharashtra,Pune,Thokarwadi,CWC,2022-09-14,667.14,0.353,665.9,0.3171
Maharashtra,Pune,Thokarwadi,CWC,2022-09-15,667.14,0.353,666.08,0.3223
Maharashtra,Pune,Thokarwadi,CWC,2022-09-16,667.14,0.353,666.23,0.3265
Maharashtra,Pune,Thokarwadi,CWC,2022-09-17,667.14,0.353,666.6,0.3368
Maharashtra,Pune,Thokarwadi,CWC,2022-09-18,667.14,0.353,666.69,0.3395
Maharashtra,Pune,Thokarwadi,CWC,2022-09-19,667.14,0.353,666.84,0.3439
Maharashtra,Pune,Thokarwadi,CWC,2022-09-20,667.14,0.353,666.84,0.3439
Maharashtra,Pune,Thokarwadi,CWC,2022-09-21,667.14,0.353,666.84,0.3439
Maharashtra,Pune,Thokarwadi,CWC,2022-09-22,667.14,0.353,666.84,0.3439
Maharashtra,Pune,Thokarwadi,CWC,2022-09-23,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-09-24,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-09-25,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-09-26,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-09-27,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-09-28,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-09-29,667.14,0.353,666.75,0.3413
Maharashtra,Pune,Thokarwadi,CWC,2022-09-30,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-10-01,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-10-02,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-10-03,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-10-04,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-10-05,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-10-06,667.14,0.353,666.69,0.33942
Maharashtra,Pune,Thokarwadi,CWC,2022-10-07,667.14,0.353,666.69,0.3368
Maharashtra,Pune,Thokarwadi,CWC,2022-10-08,667.14,0.353,666.69,0.3368
Maharashtra,Pune,Thokarwadi,CWC,2022-10-09,667.14,0.353,666.75,0.3413
Maharashtra,Pune,Thokarwadi,CWC,2022-10-10,667.14,0.353,666.75,0.3413
Maharashtra,Pune,Thokarwadi,CWC,2022-10-11,667.14,0.353,666.75,0.3413
Maharashtra,Pune,Thokarwadi,CWC,2022-10-12,667.14,0.353,666.75,0.3413
Maharashtra,Pune,Thokarwadi,CWC,2022-10-13,667.14,0.353,666.72,0.3404
Maharashtra,Pune,Thokarwadi,CWC,2022-10-14,667.14,0.353,666.72,0.34039
Maharashtra,Pune,Thokarwadi,CWC,2022-10-15,667.14,0.353,666.69,0.3395
Maharashtra,Pune,Thokarwadi,CWC,2022-10-16,667.14,0.353,666.69,0.3395
Maharashtra,Pune,Thokarwadi,CWC,2022-10-17,667.14,0.353,666.69,0.3395
Maharashtra,Pune,Thokarwadi,CWC,2022-10-18,667.14,0.353,666.66,0.33861
Maharashtra,Pune,Thokarwadi,CWC,2022-10-19,667.14,0.353,666.66,0.33861
Maharashtra,Pune,Thokarwadi,CWC,2022-10-20,667.14,0.353,666.63,0.33772
Maharashtra,Pune,Thokarwadi,CWC,2022-10-21,667.14,0.353,666.6,0.33683
Maharashtra,Pune,Thokarwadi,CWC,2022-10-22,667.14,0.353,666.69,0.3395
Maharashtra,Pune,Thokarwadi,CWC,2022-10-23,667.14,0.353,666.69,0.3395
Maharashtra,Pune,Thokarwadi,CWC,2022-10-24,667.14,0.353,666.66,0.33861
Maharashtra,Pune,Thokarwadi,CWC,2022-10-25,667.14,0.353,666.66,0.33861
Maharashtra,Pune,Thokarwadi,CWC,2022-10-26,667.14,0.353,666.63,0.33772
Maharashtra,Pune,Thokarwadi,CWC,2022-10-27,667.14,0.353,666.6,0.33683
Maharashtra,Pune,Thokarwadi,CWC,2022-10-28,667.14,0.353,666.57,0.3357
Maharashtra,Pune,Thokarwadi,CWC,2022-10-29,667.14,0.353,666.54,0.3351
Maharashtra,Pune,Thokarwadi,CWC,2022-10-30,667.14,0.353,666.51,0.3339
Maharashtra,Pune,Thokarwadi,CWC,2022-10-31,667.14,0.353,666.51,0.3339
Maharashtra,Pune,Thokarwadi,CWC,2022-11-01,667.14,0.353,666.45,0.3324
Maharashtra,Pune,Thokarwadi,CWC,2022-11-02,667.14,0.353,666.45,0.3324
Maharashtra,Pune,Thokarwadi,CWC,2022-11-03,667.14,0.353,666.39,0.3306
Maharashtra,Pune,Thokarwadi,CWC,2022-11-04,667.14,0.353,666.36,0.3298
Maharashtra,Pune,Thokarwadi,CWC,2022-11-05,667.14,0.353,666.29,0.3282
Maharashtra,Pune,Thokarwadi,CWC,2022-11-06,667.14,0.353,666.29,0.3282
Maharashtra,Pune,Thokarwadi,CWC,2022-11-07,667.14,0.353,666.26,0.3273
Maharashtra,Pune,Thokarwadi,CWC,2022-11-08,667.14,0.353,666.23,0.3265
Maharashtra,Pune,Thokarwadi,CWC,2022-11-09,667.14,0.353,666.17,0.3248
Maharashtra,Pune,Thokarwadi,CWC,2022-11-10,667.14,0.353,666.14,0.324
Maharashtra,Pune,Thokarwadi,CWC,2022-11-11,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-11-12,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-11-13,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-11-14,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-11-15,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-11-16,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2022-11-17,667.14,0.353,665.9,0.31709
Maharashtra,Pune,Thokarwadi,CWC,2022-11-18,667.14,0.353,665.87,0.3163
Maharashtra,Pune,Thokarwadi,CWC,2022-11-19,667.14,0.353,665.84,0.3154
Maharashtra,Pune,Thokarwadi,CWC,2022-11-20,667.14,0.353,665.81,0.3146
Maharashtra,Pune,Thokarwadi,CWC,2022-11-21,667.14,0.353,665.75,0.313
Maharashtra,Pune,Thokarwadi,CWC,2022-11-22,667.14,0.353,665.75,0.313
Maharashtra,Pune,Thokarwadi,CWC,2022-11-23,667.14,0.353,665.72,0.3122
Maharashtra,Pune,Thokarwadi,CWC,2022-11-24,667.14,0.353,665.65,0.3106
Maharashtra,Pune,Thokarwadi,CWC,2022-11-25,667.14,0.353,665.62,0.3097
Maharashtra,Pune,Thokarwadi,CWC,2022-11-26,667.14,0.353,665.56,0.3081
Maharashtra,Pune,Thokarwadi,CWC,2022-11-27,667.14,0.353,665.53,0.3073
Maharashtra,Pune,Thokarwadi,CWC,2022-11-28,667.14,0.353,665.5,0.3065
Maharashtra,Pune,Thokarwadi,CWC,2022-11-29,667.14,0.353,665.47,0.3057
Maharashtra,Pune,Thokarwadi,CWC,2022-11-30,667.14,0.353,665.41,0.3041
Maharashtra,Pune,Thokarwadi,CWC,2022-12-01,667.14,0.353,665.38,0.30328
Maharashtra,Pune,Thokarwadi,CWC,2022-12-02,667.14,0.353,665.35,0.3022
Maharashtra,Pune,Thokarwadi,CWC,2022-12-03,667.14,0.353,665.32,0.3014
Maharashtra,Pune,Thokarwadi,CWC,2022-12-04,667.14,0.353,665.29,0.3006
Maharashtra,Pune,Thokarwadi,CWC,2022-12-05,667.14,0.353,665.23,0.299
Maharashtra,Pune,Thokarwadi,CWC,2022-12-06,667.14,0.353,665.17,0.2975
Maharashtra,Pune,Thokarwadi,CWC,2022-12-07,667.14,0.353,665.14,0.2967
Maharashtra,Pune,Thokarwadi,CWC,2022-12-08,667.14,0.353,665.11,0.2959
Maharashtra,Pune,Thokarwadi,CWC,2022-12-09,667.14,0.353,665.08,0.2959
Maharashtra,Pune,Thokarwadi,CWC,2022-12-10,667.14,0.353,665.01,0.2951
Maharashtra,Pune,Thokarwadi,CWC,2022-12-11,667.14,0.353,664.98,0.2927
Maharashtra,Pune,Thokarwadi,CWC,2022-12-12,667.14,0.353,664.95,0.2919
Maharashtra,Pune,Thokarwadi,CWC,2022-12-13,667.14,0.353,664.92,0.2912
Maharashtra,Pune,Thokarwadi,CWC,2022-12-14,667.14,0.353,664.86,0.2896
Maharashtra,Pune,Thokarwadi,CWC,2022-12-15,667.14,0.353,664.8,0.2881
Maharashtra,Pune,Thokarwadi,CWC,2022-12-16,667.14,0.353,664.77,0.2873
Maharashtra,Pune,Thokarwadi,CWC,2022-12-17,667.14,0.353,664.74,0.2862
Maharashtra,Pune,Thokarwadi,CWC,2022-12-18,667.14,0.353,664.71,0.2855
Maharashtra,Pune,Thokarwadi,CWC,2022-12-19,667.14,0.353,664.65,0.2839
Maharashtra,Pune,Thokarwadi,CWC,2022-12-20,667.14,0.353,664.62,0.2832
Maharashtra,Pune,Thokarwadi,CWC,2022-12-21,667.14,0.353,664.56,0.2816
Maharashtra,Pune,Thokarwadi,CWC,2022-12-22,667.14,0.353,664.5,0.2801
Maharashtra,Pune,Thokarwadi,CWC,2022-12-23,667.14,0.353,664.44,0.2786
Maharashtra,Pune,Thokarwadi,CWC,2022-12-24,667.14,0.353,664.4,0.2779
Maharashtra,Pune,Thokarwadi,CWC,2022-12-25,667.14,0.353,664.37,0.2771
Maharashtra,Pune,Thokarwadi,CWC,2022-12-26,667.14,0.353,664.34,0.2763
Maharashtra,Pune,Thokarwadi,CWC,2022-12-27,667.14,0.353,664.31,0.2756
Maharashtra,Pune,Thokarwadi,CWC,2022-12-28,667.14,0.353,664.28,0.2748
Maharashtra,Pune,Thokarwadi,CWC,2022-12-29,667.14,0.353,664.25,0.2741
Maharashtra,Pune,Thokarwadi,CWC,2022-12-30,667.14,0.353,664.22,0.2733
Maharashtra,Pune,Thokarwadi,CWC,2022-12-31,667.14,0.353,664.19,0.2726
Maharashtra,Pune,Thokarwadi,CWC,2023-01-01,667.14,0.353,664.1,0.2701
Maharashtra,Pune,Thokarwadi,CWC,2023-01-02,667.14,0.353,664.04,0.2686
Maharashtra,Pune,Thokarwadi,CWC,2023-01-03,667.14,0.353,663.95,0.2664
Maharashtra,Pune,Thokarwadi,CWC,2023-01-04,667.14,0.353,663.95,0.2664
Maharashtra,Pune,Thokarwadi,CWC,2023-01-05,667.14,0.353,663.92,0.2657
Maharashtra,Pune,Thokarwadi,CWC,2023-01-06,667.14,0.353,663.89,0.2649
Maharashtra,Pune,Thokarwadi,CWC,2023-01-07,667.14,0.353,663.86,0.2642
Maharashtra,Pune,Thokarwadi,CWC,2023-01-08,667.14,0.353,663.83,0.2635
Maharashtra,Pune,Thokarwadi,CWC,2023-01-09,667.14,0.353,663.8,0.2627
Maharashtra,Pune,Thokarwadi,CWC,2023-01-10,667.14,0.353,663.76,0.262
Maharashtra,Pune,Thokarwadi,CWC,2023-01-11,667.14,0.353,663.7,0.2605
Maharashtra,Pune,Thokarwadi,CWC,2023-01-12,667.14,0.353,663.67,0.2598
Maharashtra,Pune,Thokarwadi,CWC,2023-01-13,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-01-14,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-01-15,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-01-16,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-01-17,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-01-18,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-01-19,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-01-20,667.14,0.353,663.43,0.2538
Maharashtra,Pune,Thokarwadi,CWC,2023-01-21,667.14,0.353,663.4,0.2531
Maharashtra,Pune,Thokarwadi,CWC,2023-01-22,667.14,0.353,663.34,0.2517
Maharashtra,Pune,Thokarwadi,CWC,2023-01-23,667.14,0.353,663.28,0.2502
Maharashtra,Pune,Thokarwadi,CWC,2023-01-24,667.14,0.353,663.25,0.2168
Maharashtra,Pune,Thokarwadi,CWC,2023-01-25,667.14,0.353,663.19,0.2481
Maharashtra,Pune,Thokarwadi,CWC,2023-01-26,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-01-27,667.14,0.353,663.12,0.2467
Maharashtra,Pune,Thokarwadi,CWC,2023-01-28,667.14,0.353,663.09,0.246
Maharashtra,Pune,Thokarwadi,CWC,2023-01-29,667.14,0.353,663.06,0.2453
Maharashtra,Pune,Thokarwadi,CWC,2023-01-30,667.14,0.353,663.03,0.2446
Maharashtra,Pune,Thokarwadi,CWC,2023-01-31,667.14,0.353,663,0.2439
Maharashtra,Pune,Thokarwadi,CWC,2023-02-01,667.14,0.353,662.97,0.2432
Maharashtra,Pune,Thokarwadi,CWC,2023-02-02,667.14,0.353,662.91,0.2418
Maharashtra,Pune,Thokarwadi,CWC,2023-02-03,667.14,0.353,662.85,0.2405
Maharashtra,Pune,Thokarwadi,CWC,2023-02-04,667.14,0.353,662.82,0.2398
Maharashtra,Pune,Thokarwadi,CWC,2023-02-05,667.14,0.353,662.79,0.2391
Maharashtra,Pune,Thokarwadi,CWC,2023-02-06,667.14,0.353,662.76,0.2384
Maharashtra,Pune,Thokarwadi,CWC,2023-02-07,667.14,0.353,662.73,0.2377
Maharashtra,Pune,Thokarwadi,CWC,2023-02-08,667.14,0.353,662.7,0.237
Maharashtra,Pune,Thokarwadi,CWC,2023-02-09,667.14,0.353,662.67,0.2363
Maharashtra,Pune,Thokarwadi,CWC,2023-02-10,667.14,0.353,662.64,0.2357
Maharashtra,Pune,Thokarwadi,CWC,2023-02-11,667.14,0.353,662.61,0.2348
Maharashtra,Pune,Thokarwadi,CWC,2023-02-12,667.14,0.353,662.58,0.2341
Maharashtra,Pune,Thokarwadi,CWC,2023-02-13,667.14,0.353,662.55,0.2334
Maharashtra,Pune,Thokarwadi,CWC,2023-02-14,667.14,0.353,662.51,0.2327
Maharashtra,Pune,Thokarwadi,CWC,2023-02-15,667.14,0.353,662.45,0.2314
Maharashtra,Pune,Thokarwadi,CWC,2023-02-16,667.14,0.353,662.42,0.2307
Maharashtra,Pune,Thokarwadi,CWC,2023-02-17,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-02-18,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-02-19,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-02-20,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-02-21,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-02-22,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-02-23,667.14,0.353,662.21,0.22599
Maharashtra,Pune,Thokarwadi,CWC,2023-02-24,667.14,0.353,662.15,0.2247
Maharashtra,Pune,Thokarwadi,CWC,2023-02-25,667.14,0.353,662.12,0.224
Maharashtra,Pune,Thokarwadi,CWC,2023-02-26,667.14,0.353,662.09,0.2233
Maharashtra,Pune,Thokarwadi,CWC,2023-02-27,667.14,0.353,662.06,0.2227
Maharashtra,Pune,Thokarwadi,CWC,2023-02-28,667.14,0.353,662.03,0.222
Maharashtra,Pune,Thokarwadi,CWC,2023-03-01,667.14,0.353,662,0.2214
Maharashtra,Pune,Thokarwadi,CWC,2023-03-02,667.14,0.353,661.97,0.2207
Maharashtra,Pune,Thokarwadi,CWC,2023-03-03,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-03-04,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-03-05,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-03-06,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-03-07,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-03-08,667.14,0.353,661.97,0.221
Maharashtra,Pune,Thokarwadi,CWC,2023-03-09,667.14,0.353,,
Maharashtra,Pune,Thokarwadi,CWC,2023-03-10,667.14,0.353,661.72,0.2155
Maharashtra,Pune,Thokarwadi,CWC,2023-03-11,667.14,0.353,661.69,0.2146
Maharashtra,Pune,Thokarwadi,CWC,2023-03-12,667.14,0.353,661.66,0.214
Maharashtra,Pune,Thokarwadi,CWC,2023-03-13,667.14,0.353,661.63,0.2134
Maharashtra,Pune,Thokarwadi,CWC,2023-03-14,667.14,0.353,661.6,0.2127
Maharashtra,Pune,Thokarwadi,CWC,2023-03-15,667.14,0.353,661.57,0.2121
Maharashtra,Pune,Thokarwadi,CWC,2023-03-16,667.14,0.353,661.51,0.2108
Maharashtra,Pune,Thokarwadi,CWC,2023-03-17,667.14,0.353,661.45,0.2095
Maharashtra,Pune,Thokarwadi,CWC,2023-03-18,667.14,0.353,661.39,0.208
Maharashtra,Pune,Thokarwadi,CWC,2023-03-19,667.14,0.353,661.33,0.2068
Maharashtra,Pune,Thokarwadi,CWC,2023-03-20,667.14,0.353,661.3,0.2061
Maharashtra,Pune,Thokarwadi,CWC,2023-03-21,667.14,0.353,661.23,0.2049
Maharashtra,Pune,Thokarwadi,CWC,2023-03-22,667.14,0.353,661.17,0.2036
Maharashtra,Pune,Thokarwadi,CWC,2023-03-23,667.14,0.353,661.11,0.2024
Maharashtra,Pune,Thokarwadi,CWC,2023-03-24,667.14,0.353,661.05,0.2011
Maharashtra,Pune,Thokarwadi,CWC,2023-03-25,667.14,0.353,660.96,0.1993
Maharashtra,Pune,Thokarwadi,CWC,2023-03-26,667.14,0.353,660.9,0.1981
Maharashtra,Pune,Thokarwadi,CWC,2023-03-27,667.14,0.353,660.84,0.1968
Maharashtra,Pune,Thokarwadi,CWC,2023-03-28,667.14,0.353,660.81,0.1962
Maharashtra,Pune,Thokarwadi,CWC,2023-03-29,667.14,0.353,660.78,0.1954
Maharashtra,Pune,Thokarwadi,CWC,2023-03-30,667.14,0.353,660.72,0.1942
Maharashtra,Pune,Thokarwadi,CWC,2023-03-31,667.14,0.353,660.63,0.1924
Maharashtra,Pune,Thokarwadi,CWC,2023-04-01,667.14,0.353,660.53,0.1906
Maharashtra,Pune,Thokarwadi,CWC,2023-04-02,667.14,0.353,660.47,0.1894
Maharashtra,Pune,Thokarwadi,CWC,2023-04-03,667.14,0.353,660.41,0.1882
Maharashtra,Pune,Thokarwadi,CWC,2023-04-04,667.14,0.353,660.35,0.187
Maharashtra,Pune,Thokarwadi,CWC,2023-04-05,667.14,0.353,660.29,0.1858
Maharashtra,Pune,Thokarwadi,CWC,2023-04-06,667.14,0.353,660.23,0.1846
Maharashtra,Pune,Thokarwadi,CWC,2023-04-07,667.14,0.353,660.17,0.1833
Maharashtra,Pune,Thokarwadi,CWC,2023-04-08,667.14,0.353,660.11,0.1821
Maharashtra,Pune,Thokarwadi,CWC,2023-04-09,667.14,0.353,660.05,0.1809
Maharashtra,Pune,Thokarwadi,CWC,2023-04-10,667.14,0.353,659.99,0.1798
Maharashtra,Pune,Thokarwadi,CWC,2023-04-11,667.14,0.353,659.92,0.1786
Maharashtra,Pune,Thokarwadi,CWC,2023-04-12,667.14,0.353,659.86,0.1773
Maharashtra,Pune,Thokarwadi,CWC,2023-04-13,667.14,0.353,659.8,0.1761
Maharashtra,Pune,Thokarwadi,CWC,2023-04-14,667.14,0.353,659.74,0.175
Maharashtra,Pune,Thokarwadi,CWC,2023-04-15,667.14,0.353,659.68,0.1738
Maharashtra,Pune,Thokarwadi,CWC,2023-04-16,667.14,0.353,659.62,0.1727
Maharashtra,Pune,Thokarwadi,CWC,2023-04-17,667.14,0.353,659.56,0.1716
Maharashtra,Pune,Thokarwadi,CWC,2023-04-18,667.14,0.353,659.5,0.1704
Maharashtra,Pune,Thokarwadi,CWC,2023-04-19,667.14,0.353,659.44,0.1693
Maharashtra,Pune,Thokarwadi,CWC,2023-04-20,667.14,0.353,659.38,0.1682
Maharashtra,Pune,Thokarwadi,CWC,2023-04-21,667.14,0.353,659.31,0.1671
Maharashtra,Pune,Thokarwadi,CWC,2023-04-22,667.14,0.353,659.25,0.1659
Maharashtra,Pune,Thokarwadi,CWC,2023-04-23,667.14,0.353,659.19,0.1648
Maharashtra,Pune,Thokarwadi,CWC,2023-04-24,667.14,0.353,659.16,0.1643
Maharashtra,Pune,Thokarwadi,CWC,2023-04-25,667.14,0.353,659.1,0.1632
Maharashtra,Pune,Thokarwadi,CWC,2023-04-26,667.14,0.353,659.04,0.1621
Maharashtra,Pune,Thokarwadi,CWC,2023-04-27,667.14,0.353,658.98,0.161
Maharashtra,Pune,Thokarwadi,CWC,2023-04-28,667.14,0.353,658.95,0.1603
Maharashtra,Pune,Thokarwadi,CWC,2023-04-29,667.14,0.353,658.92,0.1597
Maharashtra,Pune,Thokarwadi,CWC,2023-04-30,667.14,0.353,658.86,0.1586
Maharashtra,Pune,Thokarwadi,CWC,2023-05-01,667.14,0.353,658.83,0.1581
Maharashtra,Pune,Thokarwadi,CWC,2023-05-02,667.14,0.353,658.8,0.1576
Maharashtra,Pune,Thokarwadi,CWC,2023-05-03,667.14,0.353,658.74,0.1565
Maharashtra,Pune,Thokarwadi,CWC,2023-05-04,667.14,0.353,658.67,0.1554
Maharashtra,Pune,Thokarwadi,CWC,2023-05-05,667.14,0.353,658.61,0.1543
Maharashtra,Pune,Thokarwadi,CWC,2023-05-06,667.14,0.353,658.58,0.1538
Maharashtra,Pune,Thokarwadi,CWC,2023-05-07,667.14,0.353,658.52,0.1527
Maharashtra,Pune,Thokarwadi,CWC,2023-05-08,667.14,0.353,658.49,0.1522
Maharashtra,Pune,Thokarwadi,CWC,2023-05-09,667.14,0.353,658.43,0.1512
Maharashtra,Pune,Thokarwadi,CWC,2023-05-10,667.14,0.353,658.37,0.1501
Maharashtra,Pune,Thokarwadi,CWC,2023-05-11,667.14,0.353,658.31,0.1489
Maharashtra,Pune,Thokarwadi,CWC,2023-05-12,667.14,0.353,658.25,0.1479
Maharashtra,Pune,Thokarwadi,CWC,2023-05-13,667.14,0.353,658.19,0.1468
Maharashtra,Pune,Thokarwadi,CWC,2023-05-14,667.14,0.353,658.16,0.1463
Maharashtra,Pune,Thokarwadi,CWC,2023-05-15,667.14,0.353,658.13,0.1458
Maharashtra,Pune,Thokarwadi,CWC,2023-05-16,667.14,0.353,658.06,0.1448
Maharashtra,Pune,Thokarwadi,CWC,2023-05-17,667.14,0.353,658,0.1437
Maharashtra,Pune,Thokarwadi,CWC,2023-05-18,667.14,0.353,657.94,0.1428
Maharashtra,Pune,Thokarwadi,CWC,2023-05-19,667.14,0.353,657.88,0.1418
Maharashtra,Pune,Thokarwadi,CWC,2023-05-20,667.14,0.353,657.82,0.1409
Maharashtra,Pune,Thokarwadi,CWC,2023-05-21,667.14,0.353,657.76,0.1399
Maharashtra,Pune,Thokarwadi,CWC,2023-05-22,667.14,0.353,657.73,0.1392
Maharashtra,Pune,Thokarwadi,CWC,2023-05-23,667.14,0.353,657.67,0.1382
Maharashtra,Pune,Thokarwadi,CWC,2023-05-24,667.14,0.353,657.61,0.1371
Maharashtra,Pune,Thokarwadi,CWC,2023-05-25,667.14,0.353,657.55,0.136
Maharashtra,Pune,Thokarwadi,CWC,2023-05-26,667.14,0.353,657.49,0.135
Maharashtra,Pune,Thokarwadi,CWC,2023-05-27,667.14,0.353,657.39,0.1335
Maharashtra,Pune,Thokarwadi,CWC,2023-05-28,667.14,0.353,657.33,0.1325
Maharashtra,Pune,Thokarwadi,CWC,2023-05-29,667.14,0.353,657.3,0.1321
Maharashtra,Pune,Thokarwadi,CWC,2023-05-30,667.14,0.353,657.24,0.1311
Maharashtra,Pune,Thokarwadi,CWC,2023-05-31,667.14,0.353,657.18,0.1301
Maharashtra,Pune,Thokarwadi,CWC,2023-06-01,667.14,0.353,657.12,0.129
Maharashtra,Pune,Thokarwadi,CWC,2023-06-02,667.14,0.353,657.06,0.128
Maharashtra,Pune,Thokarwadi,CWC,2023-06-03,667.14,0.353,657,0.127
Maharashtra,Pune,Thokarwadi,CWC,2023-06-04,667.14,0.353,656.94,0.1261
Maharashtra,Pune,Thokarwadi,CWC,2023-06-05,667.14,0.353,656.91,0.1256
Maharashtra,Pune,Thokarwadi,CWC,2023-06-06,667.14,0.353,656.85,0.1246
Maharashtra,Pune,Thokarwadi,CWC,2023-06-07,667.14,0.353,656.78,0.1236
Maharashtra,Pune,Thokarwadi,CWC,2023-06-08,667.14,0.353,656.72,0.1227
Maharashtra,Pune,Thokarwadi,CWC,2023-06-09,667.14,0.353,656.66,0.1217
Maharashtra,Pune,Thokarwadi,CWC,2023-06-10,667.14,0.353,656.63,0.1213
Maharashtra,Pune,Thokarwadi,CWC,2023-06-11,667.14,0.353,656.57,0.1203
Maharashtra,Pune,Thokarwadi,CWC,2023-06-12,667.14,0.353,656.54,0.1198
Maharashtra,Pune,Thokarwadi,CWC,2023-06-13,667.14,0.353,656.48,0.1188
Maharashtra,Pune,Thokarwadi,CWC,2023-06-14,667.14,0.353,656.39,0.1174
Maharashtra,Pune,Thokarwadi,CWC,2023-06-15,667.14,0.353,656.3,0.116
